N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop_Type,Season_Kharif,Season_Rabi,Season_Zaid,Soil_Texture_Clay,Soil_Texture_Loamy,Soil_Texture_Sandy,Soil_Texture_Silt,Region_Central,Region_East,Region_North,Region_South,Region_West,Soil_Type_Alluvial Soil,Soil_Type_Black Soil,Soil_Type_Black Soil ,Soil_Type_Desert Soil,Soil_Type_Red Soil
171,16,93,6.95,31.19,36.26,2058.4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
34,37,136,7.03,33.89,42.32,2611.23,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
137,84,85,6.54,26.97,88.19,325.73,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
30,73,33,6.07,34.03,85.52,2598.38,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
33,70,57,5.32,20.79,43.59,1332.02,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
177,63,146,7.96,32.29,66.01,1689.73,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
35,20,57,6.29,11.62,80.23,2780.46,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
100,95,123,6.44,15.61,38.76,1065.52,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
39,73,21,7.03,38.93,36.04,1593.16,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
106,87,24,7.4,13.12,70.51,2658.95,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
99,40,89,6.49,19.19,30.5,601.21,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
109,40,83,5.78,36.15,66.82,2314.24,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
100,74,131,4.86,39.27,73.78,1131.45,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
179,61,39,6.69,23.08,46.36,1758.09,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
168,46,85,6.44,11.44,66.39,2025.36,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
102,36,133,7.05,22.44,74.7,1096.57,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
178,84,37,7.81,29.04,87.82,2462.24,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
157,20,63,7.49,36.98,47.66,2634.69,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
88,99,27,7.0,22.04,50.62,1384.31,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
85,98,61,7.63,15.08,71.29,2279.07,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
61,78,26,6.15,23.56,70.6,1025.8,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
98,81,81,5.0,19.85,31.63,2235.83,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
90,52,81,7.91,32.62,60.62,1064.85,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
138,18,113,8.16,33.56,69.64,2190.78,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
82,23,149,7.82,24.37,70.7,1499.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
179,90,57,5.16,23.44,37.87,1290.95,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
140,98,37,5.17,37.73,41.17,764.22,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
37,66,128,5.36,17.06,52.92,1480.28,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
58,15,69,5.26,36.5,70.0,2762.76,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
131,32,103,6.59,38.48,58.27,848.7,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
65,29,70,5.75,19.44,34.86,2358.9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
103,58,54,6.42,33.07,77.57,1896.75,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
156,20,83,7.96,20.07,57.19,563.16,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
83,87,53,6.91,34.72,67.28,1576.73,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
161,75,63,7.1,27.73,34.35,420.04,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
55,58,103,7.26,34.82,36.07,665.18,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
176,36,72,6.66,14.63,84.01,1887.51,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
160,89,96,6.0,11.18,64.84,2087.12,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
113,85,63,7.83,16.28,48.28,2663.44,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
34,76,63,7.02,14.66,68.81,735.42,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
166,51,39,7.25,36.96,32.32,1219.35,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
102,50,83,5.32,18.84,37.66,489.4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
55,54,68,7.22,27.77,42.25,1631.16,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
87,45,44,6.69,10.73,65.99,1820.41,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
170,96,41,6.81,36.58,83.88,1249.52,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
77,82,134,5.62,16.15,58.58,2334.9,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
115,94,111,6.16,22.0,71.98,2178.22,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
46,95,148,6.79,16.84,33.63,1632.39,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
160,79,130,7.11,30.93,38.18,676.3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
149,53,127,6.29,19.72,87.12,331.66,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
103,77,84,7.18,35.84,39.6,360.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
94,94,147,4.81,25.2,52.58,2548.25,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
102,30,121,7.6,36.57,60.67,917.16,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
66,25,30,5.73,16.43,60.89,2304.57,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
82,30,115,7.72,13.38,41.21,2265.13,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
108,95,113,7.0,33.29,84.85,2703.11,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
105,79,20,8.18,37.87,57.1,1758.83,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
70,70,144,8.06,11.04,69.97,1196.05,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
105,68,103,6.72,30.57,67.06,1764.87,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
159,59,123,7.43,10.99,54.32,2400.33,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
122,90,57,5.07,14.71,33.2,1595.45,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
150,58,53,8.05,31.6,72.45,2728.74,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
154,17,66,5.79,39.51,56.57,1056.31,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
60,92,63,5.27,13.51,61.72,1165.82,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,82,115,7.43,18.64,60.77,1745.78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
74,16,35,5.89,24.39,33.24,1753.29,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
118,74,137,5.67,24.97,37.02,2084.52,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
61,20,73,7.71,26.79,71.91,2523.67,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
153,93,82,6.97,39.49,53.95,1938.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
154,15,102,8.02,14.83,87.18,1494.37,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
162,65,82,6.98,20.91,55.04,1530.81,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
37,88,53,5.39,22.22,47.6,2247.13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
67,58,40,7.55,30.06,39.36,2237.11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
122,54,71,7.58,15.68,74.73,1580.78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
38,51,141,7.16,28.52,44.79,2474.73,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
172,89,32,6.35,22.61,82.99,2524.23,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
160,44,124,7.23,31.12,46.54,2373.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
177,79,27,6.1,30.65,53.97,1191.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
112,17,55,7.08,30.62,36.76,1249.29,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
155,23,139,7.36,13.0,42.76,1462.76,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
101,26,36,6.81,12.61,42.77,1497.77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
154,71,54,6.2,31.61,34.44,2442.41,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
62,91,112,5.21,23.19,60.07,839.97,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
163,83,95,6.88,26.88,71.53,413.14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
152,71,122,5.82,19.79,72.86,2728.39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
44,84,86,6.97,10.55,86.29,885.12,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
58,21,118,5.74,32.94,39.33,582.25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
114,97,149,7.88,17.38,74.12,2710.42,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
115,87,106,5.83,28.52,83.58,321.02,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
151,40,100,7.27,19.13,80.2,2624.01,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
121,26,146,5.46,24.85,42.19,362.15,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
70,79,128,6.54,19.43,71.37,1660.43,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
86,96,35,7.11,24.51,88.71,2731.76,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
71,35,147,6.2,18.44,71.3,2644.62,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
104,89,29,6.35,20.97,84.19,1823.43,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
174,80,112,7.25,30.86,64.63,463.34,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
154,82,141,5.75,19.02,82.39,2254.61,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
143,40,113,5.37,18.81,41.47,1206.38,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
108,17,92,7.98,15.96,86.48,1548.11,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
98,79,59,7.65,25.36,30.45,1855.26,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
161,53,110,5.06,18.66,76.97,307.72,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
160,24,61,7.4,16.67,68.23,2710.13,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
117,67,75,5.54,34.55,36.43,1254.15,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
179,95,56,7.43,39.68,78.57,1526.32,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
66,70,27,5.62,15.91,70.18,2169.94,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
108,59,137,7.0,17.6,38.96,629.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
85,28,128,7.48,20.37,85.66,729.6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
105,88,126,7.24,38.9,41.73,2470.28,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
128,31,44,5.15,22.09,79.54,2667.56,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
166,18,63,6.4,16.99,71.97,1276.24,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
168,48,23,8.19,27.15,77.42,1277.81,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
80,98,52,6.67,22.69,88.53,401.14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
153,33,100,6.14,33.31,40.69,534.2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
31,83,53,6.66,20.42,52.09,1978.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
155,33,123,7.65,33.79,78.14,2326.12,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
85,96,106,6.79,11.45,49.31,681.32,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
111,62,125,6.95,15.88,34.3,800.26,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
83,18,127,7.16,11.8,31.19,1942.21,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
46,73,115,7.91,16.59,89.15,1984.77,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
175,92,69,7.36,16.19,81.31,2715.96,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
66,69,147,6.14,24.03,57.58,417.02,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
74,28,38,5.26,31.11,52.78,646.92,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
50,64,21,7.59,30.29,71.73,600.82,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
49,80,74,5.18,33.14,79.98,1563.81,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
147,77,93,7.39,21.53,56.89,641.29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
142,73,87,8.14,27.79,49.51,1025.53,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
39,31,124,5.09,26.47,68.69,1515.48,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
158,54,77,7.82,29.23,78.78,2052.51,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
89,68,41,4.84,12.6,67.14,1244.97,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
57,26,139,6.36,11.88,74.67,2724.97,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
104,62,110,5.57,11.23,71.07,1277.07,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
121,76,146,5.59,17.04,77.93,2636.11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
174,57,29,5.9,28.92,58.44,814.35,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
176,24,96,7.77,37.21,38.84,1184.79,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
91,81,138,6.13,20.11,71.87,1552.2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
112,35,103,5.15,10.5,85.39,391.39,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
152,83,117,4.88,38.7,33.03,2448.51,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
68,79,35,5.14,17.95,55.13,1281.16,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
101,68,69,7.04,36.64,74.18,2363.61,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
41,56,87,5.2,20.13,32.0,1667.74,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
46,28,84,7.56,23.71,85.91,2118.66,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
42,66,104,4.86,28.4,41.75,1119.1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
118,21,28,7.19,11.48,69.19,2373.76,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
127,68,76,8.18,28.24,88.05,1146.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
82,61,126,7.55,29.91,71.76,994.12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
115,87,100,5.13,27.42,63.59,1864.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
165,54,110,5.63,29.03,62.38,2531.21,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
148,59,122,7.94,12.14,63.07,1310.37,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
76,42,22,5.11,11.74,88.92,874.08,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
168,19,73,5.4,30.25,86.19,2584.73,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
103,39,92,6.96,23.6,65.97,1059.51,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
155,93,124,7.67,14.56,46.78,1081.73,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
61,92,131,6.23,29.0,36.11,1805.52,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
87,18,23,6.04,38.58,68.5,2192.97,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
69,21,136,8.15,25.4,31.34,468.69,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
83,88,102,6.66,33.86,69.81,1203.13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
75,30,103,6.66,33.31,43.95,2631.92,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
135,72,45,6.01,36.87,51.48,1626.34,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
78,28,89,5.38,12.88,59.28,1233.37,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
163,15,119,7.59,11.87,66.03,1477.78,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
135,78,31,6.66,33.49,52.09,2799.07,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
54,83,135,7.86,29.44,81.44,1902.26,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
146,96,107,6.1,27.39,43.73,2254.31,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
46,80,120,4.87,17.59,76.3,1722.92,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
141,92,107,5.87,19.03,63.02,1366.58,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
146,41,96,5.71,36.93,50.01,1024.73,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
80,48,75,7.84,34.87,60.19,1157.51,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
52,42,146,5.11,37.62,59.59,504.23,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
122,81,68,4.88,21.49,77.19,1204.9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
75,37,102,7.86,39.33,40.04,1872.79,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93,68,40,5.52,33.94,88.37,2074.78,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
89,15,140,5.54,15.53,36.95,1123.41,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
97,22,138,6.92,26.0,65.17,2665.89,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
80,83,131,5.39,37.89,34.22,733.23,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
93,99,22,6.01,32.74,33.23,890.61,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
91,43,90,5.55,29.11,65.13,2070.42,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
149,73,87,5.79,32.99,86.88,2567.62,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
134,53,94,4.81,34.33,52.36,1483.43,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
175,23,145,7.51,38.99,69.2,2244.23,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
156,93,94,7.78,25.1,56.38,1729.7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
59,22,127,8.0,18.57,49.75,1505.67,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
163,63,29,5.6,20.98,31.76,787.24,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
142,17,50,6.4,21.0,34.33,1632.19,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
151,71,29,6.32,19.04,40.35,1308.88,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
161,73,121,7.65,19.71,46.2,934.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
64,85,24,7.06,29.6,42.6,334.53,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
132,35,73,5.86,15.25,33.05,1120.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
31,88,25,5.97,33.44,47.44,1542.19,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
144,83,138,5.63,17.16,35.71,737.45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
63,97,145,6.8,26.51,71.35,543.69,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
148,99,128,6.56,19.83,62.19,2627.06,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
149,97,97,4.94,34.72,72.79,2371.79,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
160,29,56,6.42,14.68,69.77,2234.21,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
130,43,107,8.16,17.4,67.39,1273.66,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
171,31,59,7.64,34.94,46.38,464.77,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
93,85,67,4.99,35.22,49.95,1417.05,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
48,29,25,7.9,25.8,36.7,1437.4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
109,64,121,5.55,20.38,48.72,2790.48,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45,19,78,5.93,21.63,32.49,956.28,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
162,64,56,6.47,15.66,87.28,2753.37,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
176,73,140,7.33,22.52,59.12,479.7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
171,51,23,7.63,26.23,73.53,610.72,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
57,77,48,6.1,15.9,78.51,2631.35,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
63,67,90,6.89,11.24,79.07,567.21,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
113,41,60,5.46,21.06,44.8,2145.38,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
176,88,56,5.21,16.65,71.47,705.79,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
135,51,79,7.9,24.93,63.22,1596.98,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
104,45,40,7.47,21.57,82.91,1334.38,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
39,80,67,5.41,19.88,35.31,2550.88,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
50,49,145,7.59,11.98,66.54,470.7,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
117,89,84,7.99,28.4,51.26,1634.47,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
104,98,138,6.87,21.71,87.17,480.26,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
45,83,63,8.01,27.3,70.36,990.39,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
114,96,145,7.83,29.96,79.67,2049.08,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
84,78,80,7.26,13.62,48.27,1206.07,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
90,89,25,6.5,11.84,86.87,1978.87,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
141,28,75,7.2,37.13,64.48,623.54,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
159,57,40,6.84,14.98,49.49,2373.74,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
134,64,93,5.79,27.77,77.72,1078.11,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
149,63,82,5.65,33.49,33.11,1084.88,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
87,24,145,8.01,25.4,30.53,1324.29,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
49,29,46,6.63,35.39,37.58,1177.87,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
93,62,79,6.36,27.27,83.43,1777.68,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
68,47,138,7.69,27.92,75.98,920.94,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
41,37,38,4.88,16.93,68.43,1570.68,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
99,91,22,6.55,20.65,66.39,1686.2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
95,26,108,7.72,19.31,54.91,861.34,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
149,15,118,7.03,25.17,34.76,1007.08,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
160,37,147,7.54,23.46,63.71,1446.37,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
141,70,116,7.65,19.19,42.23,2080.27,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
77,53,119,5.55,19.45,76.49,1366.58,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
77,93,98,7.8,11.69,83.9,2575.43,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
149,80,135,5.67,14.85,78.02,945.86,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
76,73,113,6.98,37.62,53.6,2223.74,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
